,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,count,total_duration
0,3,Colleges of the Fenway,42.340021,-71.100812,5,Northeastern U / North Parking Lot,42.341814,-71.090179,6,2047
1,3,Colleges of the Fenway,42.340021,-71.100812,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,1,347
2,3,Colleges of the Fenway,42.340021,-71.100812,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,1,97
3,3,Colleges of the Fenway,42.340021,-71.100812,19,Buswell St. at Park Dr.,42.347241,-71.105301,2,719
4,3,Colleges of the Fenway,42.340021,-71.100812,20,Aquarium Station - 200 Atlantic Ave.,42.359770000000005,-71.051601,1,1454
5,3,Colleges of the Fenway,42.340021,-71.100812,23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,1,1380
6,3,Colleges of the Fenway,42.340021,-71.100812,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,1,614
7,3,Colleges of the Fenway,42.340021,-71.100812,47,Cross St. at Hanover St.,42.362811,-71.056067,1,1188
8,3,Colleges of the Fenway,42.340021,-71.100812,151,John F Fitzgerald - Surface Road at India Street,42.358155,-71.05216300000001,2,2439
9,4,Tremont St. at Berkeley St.,42.345392,-71.069616,7,Fan Pier,42.35328743453294,-71.0443890094757,1,831
10,4,Tremont St. at Berkeley St.,42.345392,-71.069616,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,1,804
11,4,Tremont St. at Berkeley St.,42.345392,-71.069616,16,Back Bay / South End Station,42.34807412317439,-71.07657015323639,2,412
12,4,Tremont St. at Berkeley St.,42.345392,-71.069616,22,South Station - 700 Atlantic Ave.,42.352175,-71.055547,10,4273
13,4,Tremont St. at Berkeley St.,42.345392,-71.069616,23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,7,3621
14,4,Tremont St. at Berkeley St.,42.345392,-71.069616,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,1,740
15,4,Tremont St. at Berkeley St.,42.345392,-71.069616,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,2,772
16,4,Tremont St. at Berkeley St.,42.345392,-71.069616,42,Boylston St. at Arlington St.,42.352550064656526,-71.06782078742981,1,291
17,4,Tremont St. at Berkeley St.,42.345392,-71.069616,44,Faneuil Hall - Union St. at North St.,42.360613,-71.057452,1,534
18,4,Tremont St. at Berkeley St.,42.345392,-71.069616,46,Christian Science Plaza,42.343864,-71.085918,7,4138
19,4,Tremont St. at Berkeley St.,42.345392,-71.069616,49,Stuart St. at Charles St.,42.351146,-71.066289,3,715
20,4,Tremont St. at Berkeley St.,42.345392,-71.069616,51,Washington St. at Lenox St.,42.3348756,-71.07909690000001,1,421
21,4,Tremont St. at Berkeley St.,42.345392,-71.069616,57,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,1,324
22,4,Tremont St. at Berkeley St.,42.345392,-71.069616,58,The Esplanade - Beacon St. at Arlington St.,42.355596000000006,-71.07278000000001,4,1949
23,4,Tremont St. at Berkeley St.,42.345392,-71.069616,59,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.05936700000001,4,14219
24,4,Tremont St. at Berkeley St.,42.345392,-71.069616,81,Boylston St / Washington St,42.352409,-71.062679,2,596
25,4,Tremont St. at Berkeley St.,42.345392,-71.069616,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,1,1320
26,4,Tremont St. at Berkeley St.,42.345392,-71.069616,151,John F Fitzgerald - Surface Road at India Street,42.358155,-71.05216300000001,1,658
27,4,Tremont St. at Berkeley St.,42.345392,-71.069616,152,Ink Block,42.345901,-71.063187,1,164
28,4,Tremont St. at Berkeley St.,42.345392,-71.069616,177,University Park,42.36264779118595,-71.1000609397888,1,1320
29,4,Tremont St. at Berkeley St.,42.345392,-71.069616,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,1,1067
30,5,Northeastern U / North Parking Lot,42.341814,-71.090179,3,Colleges of the Fenway,42.340021,-71.100812,6,2510
31,5,Northeastern U / North Parking Lot,42.341814,-71.090179,5,Northeastern U / North Parking Lot,42.341814,-71.090179,6,13828
32,5,Northeastern U / North Parking Lot,42.341814,-71.090179,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,2,2887
33,5,Northeastern U / North Parking Lot,42.341814,-71.090179,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,1,844
34,5,Northeastern U / North Parking Lot,42.341814,-71.090179,16,Back Bay / South End Station,42.34807412317439,-71.07657015323639,1,511
35,5,Northeastern U / North Parking Lot,42.341814,-71.090179,22,South Station - 700 Atlantic Ave.,42.352175,-71.055547,3,2355
36,5,Northeastern U / North Parking Lot,42.341814,-71.090179,25,Tremont St / W Newton St,42.341332,-71.076847,1,650
37,5,Northeastern U / North Parking Lot,42.341814,-71.090179,32,Landmark Centre,42.343911999999996,-71.102221,6,6594
38,5,Northeastern U / North Parking Lot,42.341814,-71.090179,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,1,402
39,5,Northeastern U / North Parking Lot,42.341814,-71.090179,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,1,440
40,5,Northeastern U / North Parking Lot,42.341814,-71.090179,46,Christian Science Plaza,42.343864,-71.085918,2,434
41,5,Northeastern U / North Parking Lot,42.341814,-71.090179,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.08410500000001,1,742
42,5,Northeastern U / North Parking Lot,42.341814,-71.090179,159,Heath St at South Huntington,42.32797270205962,-71.11089706420898,1,758
43,5,Northeastern U / North Parking Lot,42.341814,-71.090179,177,University Park,42.36264779118595,-71.1000609397888,4,2576
44,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,1,88
45,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,7,Fan Pier,42.35328743453294,-71.0443890094757,1,640
46,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,1,1025
47,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,16,Back Bay / South End Station,42.34807412317439,-71.07657015323639,1,665
48,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,19,Buswell St. at Park Dr.,42.347241,-71.105301,2,3386
49,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,20,Aquarium Station - 200 Atlantic Ave.,42.359770000000005,-71.051601,1,389
50,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,21,Prudential Center / Belvidere,42.345959,-71.082578,1,645
51,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,5,1553
52,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,25,Tremont St / W Newton St,42.341332,-71.076847,1,757
53,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,32,Landmark Centre,42.343911999999996,-71.102221,2,2053
54,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,9,8310
55,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,39,Washington St. at Rutland St.,42.33849279283789,-71.07401937246324,1,1738
56,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,42,Boylston St. at Arlington St.,42.352550064656526,-71.06782078742981,2,1370
57,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,43,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,5,1825
58,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,44,Faneuil Hall - Union St. at North St.,42.360613,-71.057452,1,216
59,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,46,Christian Science Plaza,42.343864,-71.085918,1,871
60,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,47,Cross St. at Hanover St.,42.362811,-71.056067,4,1077
61,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,49,Stuart St. at Charles St.,42.351146,-71.066289,1,397
62,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,54,Tremont St / West St,42.354979,-71.063348,1,365
63,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,58,The Esplanade - Beacon St. at Arlington St.,42.355596000000006,-71.07278000000001,1,712
64,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1,1072
65,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,71,Conway Park - Somerville Avenue,42.383404999999996,-71.10759300000001,1,1086
66,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.08410500000001,2,843
67,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1,558
68,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,81,Boylston St / Washington St,42.352409,-71.062679,3,3647
69,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,4,2268
70,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,90,Lechmere Station at Cambridge St / First St,42.370677,-71.07652900000001,2,1060
71,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,3,1733
72,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1,2521
73,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,98,Charlestown - Warren St at Chelsea St,42.371848,-71.060292,1,411
74,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356953999999995,-71.113687,4,3709
75,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1,1113
76,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,117,Binney St / Sixth St,42.366095,-71.086388,1,434
77,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,143,EF - North Point Park,42.369885,-71.06995699999999,2,719
78,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,150,State Street at Channel Center,42.344136999999996,-71.05260799999999,1,981
79,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,152,Ink Block,42.345901,-71.063187,1,1570
80,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,1,845
81,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,185,Third at Binney,42.365444861373994,-71.0827714204788,1,755
82,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,189,Kendall T,42.362427842912396,-71.08495473861693,3,2087
83,7,Fan Pier,42.35328743453294,-71.0443890094757,4,Tremont St. at Berkeley St.,42.345392,-71.069616,1,769
84,7,Fan Pier,42.35328743453294,-71.0443890094757,7,Fan Pier,42.35328743453294,-71.0443890094757,2,4137
85,7,Fan Pier,42.35328743453294,-71.0443890094757,20,Aquarium Station - 200 Atlantic Ave.,42.359770000000005,-71.051601,4,1255
86,7,Fan Pier,42.35328743453294,-71.0443890094757,23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,2,1138
87,7,Fan Pier,42.35328743453294,-71.0443890094757,43,Rowes Wharf - Atlantic Ave,42.357143,-71.050699,1,233
88,7,Fan Pier,42.35328743453294,-71.0443890094757,47,Cross St. at Hanover St.,42.362811,-71.056067,1,362
89,7,Fan Pier,42.35328743453294,-71.0443890094757,57,Columbus Ave. at Mass. Ave.,42.340799,-71.081572,2,1836
90,7,Fan Pier,42.35328743453294,-71.0443890094757,59,Chinatown Gate Plaza - Surface Rd. at Beach St.,42.351356,-71.05936700000001,1,389
91,7,Fan Pier,42.35328743453294,-71.0443890094757,190,Nashua Street at Red Auerbach Way,42.365597706124156,-71.06424808502197,2,1217
92,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,5,Northeastern U / North Parking Lot,42.341814,-71.090179,2,2936
93,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,1,3370
94,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,11,Longwood Ave / Binney St,42.338629,-71.1065,6,24263
95,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,19,Buswell St. at Park Dr.,42.347241,-71.105301,2,2216
96,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,32,Landmark Centre,42.343911999999996,-71.102221,3,2303
97,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,1,878
98,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,37,New Balance - 20 Guest St.,42.357402,-71.14778199999999,2,511
99,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,3,2847
100,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,46,Christian Science Plaza,42.343864,-71.085918,1,2665
101,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,47,Cross St. at Hanover St.,42.362811,-71.056067,1,1627
102,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1,681
103,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1,1167
104,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,74,Harvard Square at Mass Ave/ Dunster,42.373267999999996,-71.118579,3,2257
105,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,2,2418
106,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1,958
107,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,149,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,1,457
108,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,5,Northeastern U / North Parking Lot,42.341814,-71.090179,1,1055
109,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,1,674
110,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,1,249
111,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,1,588
112,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,15,Harvard Real Estate - Brighton Mills - 370 Western Ave,42.361667,-71.13802,1,953
113,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,17,Harvard University Housing - 111 Western Ave. at Soldiers Field Park ,42.365064000000004,-71.119233,1,590
114,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,19,Buswell St. at Park Dr.,42.347241,-71.105301,11,5325
115,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,21,Prudential Center / Belvidere,42.345959,-71.082578,3,2330
116,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,25,Tremont St / W Newton St,42.341332,-71.076847,1,1365
117,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,1,954
118,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,32,Landmark Centre,42.343911999999996,-71.102221,1,2204
119,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,1,774
120,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,2,342
121,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2,1384
122,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.08410500000001,1,873
123,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,91,One Kendall Square at Hampshire St / Portland St,42.366277000000004,-71.09169,3,2274
124,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,4,3720
125,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356953999999995,-71.113687,2,846
126,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,107,Ames St at Main St,42.3625,-71.08821999999999,3,2498
127,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,117,Binney St / Sixth St,42.366095,-71.086388,2,1758
128,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,131,Jackson Square T at Centre St,42.322858354135754,-71.10034391283989,1,1569
129,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,133,Green St T,42.310579,-71.107341,1,1393
130,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,2,1229
131,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,190,Nashua Street at Red Auerbach Way,42.365597706124156,-71.06424808502197,4,5160
132,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,3,1901
133,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,9,Agganis Arena - 925 Comm Ave.,42.351246,-71.115639,1,176
134,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,19,Buswell St. at Park Dr.,42.347241,-71.105301,3,1948
135,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,21,Prudential Center / Belvidere,42.345959,-71.082578,1,565
136,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,32,Landmark Centre,42.343911999999996,-71.102221,2,1105
137,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,1,802
138,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,2,754
139,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2,1030
140,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,74,Harvard Square at Mass Ave/ Dunster,42.373267999999996,-71.118579,2,2126
141,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,1,697
142,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356953999999995,-71.113687,1,368
143,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,107,Ames St at Main St,42.3625,-71.08821999999999,1,795
144,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.10827900000001,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,1,373
145,11,Longwood Ave / Binney St,42.338629,-71.1065,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,1,1282
146,11,Longwood Ave / Binney St,42.338629,-71.1065,8,Union Square - Brighton Ave. at Cambridge St.,42.353334000000004,-71.137313,3,4322
147,11,Longwood Ave / Binney St,42.338629,-71.1065,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,2,999
148,11,Longwood Ave / Binney St,42.338629,-71.1065,15,Harvard Real Estate - Brighton Mills - 370 Western Ave,42.361667,-71.13802,4,4516
149,11,Longwood Ave / Binney St,42.338629,-71.1065,19,Buswell St. at Park Dr.,42.347241,-71.105301,3,983
150,11,Longwood Ave / Binney St,42.338629,-71.1065,21,Prudential Center / Belvidere,42.345959,-71.082578,1,681
151,11,Longwood Ave / Binney St,42.338629,-71.1065,25,Tremont St / W Newton St,42.341332,-71.076847,1,924
152,11,Longwood Ave / Binney St,42.338629,-71.1065,27,Roxbury Crossing Station,42.331184,-71.095171,2,891
153,11,Longwood Ave / Binney St,42.338629,-71.1065,32,Landmark Centre,42.343911999999996,-71.102221,9,3582
154,11,Longwood Ave / Binney St,42.338629,-71.1065,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,1,402
155,11,Longwood Ave / Binney St,42.338629,-71.1065,41,Packard's Corner - Comm. Ave. at Brighton Ave.,42.352261,-71.12383100000001,1,1116
156,11,Longwood Ave / Binney St,42.338629,-71.1065,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1,790
157,11,Longwood Ave / Binney St,42.338629,-71.1065,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,1,1176
158,11,Longwood Ave / Binney St,42.338629,-71.1065,78,Union Square - Somerville,42.379637,-71.09531899999999,1,1913
159,11,Longwood Ave / Binney St,42.338629,-71.1065,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1,1217
160,11,Longwood Ave / Binney St,42.338629,-71.1065,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1,1792
161,11,Longwood Ave / Binney St,42.338629,-71.1065,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356953999999995,-71.113687,2,1825
162,11,Longwood Ave / Binney St,42.338629,-71.1065,135,ID Building East,42.344827,-71.028664,1,1576
163,11,Longwood Ave / Binney St,42.338629,-71.1065,136,ID Building West,42.344796,-71.031614,1,1631
164,11,Longwood Ave / Binney St,42.338629,-71.1065,139,Dana Park,42.361780439606044,-71.10809952020645,3,2363
165,11,Longwood Ave / Binney St,42.338629,-71.1065,143,EF - North Point Park,42.369885,-71.06995699999999,1,1686
166,11,Longwood Ave / Binney St,42.338629,-71.1065,159,Heath St at South Huntington,42.32797270205962,-71.11089706420898,3,1763
167,11,Longwood Ave / Binney St,42.338629,-71.1065,185,Third at Binney,42.365444861373994,-71.0827714204788,1,1088
168,11,Longwood Ave / Binney St,42.338629,-71.1065,190,Nashua Street at Red Auerbach Way,42.365597706124156,-71.06424808502197,2,2579
169,11,Longwood Ave / Binney St,42.338629,-71.1065,207,Market St at Faneuil St,42.354801790699455,-71.15025043487549,1,1092
170,11,Longwood Ave / Binney St,42.338629,-71.1065,208,Oak Square YMCA,42.35048161669747,-71.16636693499457,1,1435
171,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,4,Tremont St. at Berkeley St.,42.345392,-71.069616,1,498
172,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,1,893
173,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,19,Buswell St. at Park Dr.,42.347241,-71.105301,1,707
174,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,22,South Station - 700 Atlantic Ave.,42.352175,-71.055547,1,932
175,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,23,Mayor Martin J Walsh - 28 State St,42.35892,-71.057629,1,822
176,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,2,1246
177,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,32,Landmark Centre,42.343911999999996,-71.102221,2,900
178,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,1,520
179,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,49,Stuart St. at Charles St.,42.351146,-71.066289,1,935
180,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,56,Dudley Square,42.328654,-71.084198,1,518
181,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1,816
182,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,2,1647
183,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,81,Boylston St / Washington St,42.352409,-71.062679,1,752
184,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,107,Ames St at Main St,42.3625,-71.08821999999999,1,965
185,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,131,Jackson Square T at Centre St,42.322858354135754,-71.10034391283989,1,467
186,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,133,Green St T,42.310579,-71.107341,1,1328
187,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,151,John F Fitzgerald - Surface Road at India Street,42.358155,-71.05216300000001,1,1178
188,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,177,University Park,42.36264779118595,-71.1000609397888,2,1906
189,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960631,1,1000
190,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,190,Nashua Street at Red Auerbach Way,42.365597706124156,-71.06424808502197,2,2168
191,12,Ruggles Station / Columbus Ave.,42.335910999999996,-71.08849599999999,200,Washington St at Melnea Cass Blvd,42.33282815812448,-71.08126938343048,1,196
192,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,3,Colleges of the Fenway,42.340021,-71.100812,1,84
193,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,6,Cambridge St. at Joy St.,42.361174,-71.06514200000001,2,2964
194,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,19,Buswell St. at Park Dr.,42.347241,-71.105301,1,586
195,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,21,Prudential Center / Belvidere,42.345959,-71.082578,3,1813
196,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,25,Tremont St / W Newton St,42.341332,-71.076847,1,583
197,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,27,Roxbury Crossing Station,42.331184,-71.095171,1,537
198,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,30,Brigham Cir / Huntington Ave,42.334073,-71.105221,1,184
199,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,32,Landmark Centre,42.343911999999996,-71.102221,3,1038
200,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,33,Kenmore Sq / Comm Ave,42.348706,-71.097009,2,853
201,14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171000000005,-71.102797,36,Boston Public Library - 700 Boylston St.,42.349672999999996,-71.077303,1,810
